Invoice,TotalQuantity,TotalAmount,UniqueProducts,Customer ID,Anomaly
519614,236,434.19,22,14911,1
519615,776,652.8,14,16843,1
519616,288,109.44,1,13892,1
519617,160,436.08000000000004,17,14540,1
519618,428,559.88,22,14852,1
519620,120,450.0,4,14952,1
519621,114,186.3,9,14852,1
519622,440,790.98,37,12949,1
519627,90,158.78,10,14198,1
519640,6456,6785.24,31,16684,-1
519647,122,308.5,4,15247,1
519656,272,671.25,24,12647,1
519657,138,307.46,10,14110,1
519658,131,282.97,42,16225,1
519659,138,176.3,7,13427,1
519660,159,299.41,18,17159,1
519666,348,316.6,21,12976,1
519669,78,76.5,4,12976,1
519673,464,697.1999999999999,13,17666,1
519674,1204,422.44,3,14533,1
519676,49,111.11,6,17745,1
519678,128,149.76,10,17676,1
519680,80,196.38,18,15506,1
519681,7,20.85,4,17961,1
519682,235,730.53,50,16529,1
519684,11,52.05,3,17599,1
519686,45,92.0,39,18283,1
519687,700,984.22,48,14112,1
519688,80,165.3,26,17068,1
519689,174,157.8,14,14283,1
519690,8,54.8,3,14112,1
519691,139,217.05,49,17841,1
519692,406,585.25,31,17222,1
519693,300,423.16,21,14667,1
519694,292,712.98,31,13089,1
519695,24,43.68,2,13089,1
519696,172,224.6,16,13089,1
519697,48,70.80000000000001,3,13089,1
519698,80,314.65,11,14911,1
519699,4,15.8,1,14911,1
519700,39,120.05,21,14722,1
519706,312,314.4,7,15903,1
519707,20,56.0,4,16286,1
519708,230,282.70000000000005,19,12870,1
519709,216,550.8,3,16684,1
519710,240,612.0,1,16684,1
519711,51,148.95,30,12851,1
519712,51,156.86,22,16919,1
519713,900,867.0,2,14156,1
519714,1364,2047.28,75,17829,-1
519715,144,301.6,13,13971,1
519716,275,367.15999999999997,20,13360,1
519717,140,549.0,3,13089,1
519718,490,387.36,29,13479,1
519720,2,8.899999999999999,2,17961,1
519721,71,131.19,30,14606,1
519722,1067,1838.3200000000002,32,12435,1
519723,115,160.77,13,13842,1
519724,116,345.0,16,17049,1
519725,192,321.6,8,18191,1
519726,107,193.65,12,16299,1
519727,249,269.17,14,14064,1
519728,220,318.36,22,16743,1
519729,165,273.85,21,16032,1
519730,193,292.21,119,16549,1
519731,56,284.02,17,13542,1
519732,42,98.55000000000001,23,17884,1
519733,212,385.70000000000005,22,12519,1
519734,205,300.87,20,12826,1
519735,508,152.4,8,12433,1
519739,104,259.3,11,17699,1
519740,52,210.6,3,13965,1
519741,157,331.62,18,14156,1
519759,93,303.15,18,16503,1
519765,260,489.16,53,17853,1
519766,48,40.8,1,16890,1
519783,264,223.86,34,16562,1
519784,184,333.2,4,17739,1
519785,494,833.48,50,18286,1
519786,122,119.12,10,13117,1
519787,54,126.05000000000001,8,16294,1
519788,96,245.0,6,16525,1
519789,178,303.0,10,13327,1
519790,188,310.2,5,14739,1
519791,40,111.00000000000001,6,13649,1
519792,689,1043.15,62,12865,1
519793,4262,1851.02,11,18251,-1
519794,213,361.86,14,16700,1
519800,3115,3101.89,13,18251,-1
519804,128,143.48,19,16332,1
519805,192,132.6,9,15124,1
519806,114,177.45,19,18041,1
519808,192,192.0,1,16422,1
519810,101,180.0,2,14646,1
519811,400,722.82,28,13520,1
519812,300,495.0,2,14566,1
519813,96,244.8,1,13089,1
519814,245,286.38,16,14911,1
519815,99,301.53,15,14020,1
519816,555,711.18,41,15322,1
519817,1375,2560.4,110,14243,-1
519818,236,664.84,4,16029,1
519819,80,62.35,19,18106,1
519820,535,648.64,18,15856,1
519821,225,467.47,25,15248,1
519822,99,359.38,44,18106,1
519823,80,137.8,8,16396,1
519824,78,136.32,7,16234,1
519825,108,219.0,4,16466,1
519826,27,235.95,3,17526,1
519827,102,112.57,29,15702,1
519828,31,155.95,3,16365,1
519829,405,609.83,32,14911,1
519830,3,17.85,1,14911,1
519831,112,243.2,15,13911,1
519832,231,217.64999999999998,25,16401,1
519833,48,88.80000000000001,1,17675,1
519834,328,522.0,23,17675,1
519836,1,8.5,1,16401,1
519864,121,175.62,34,16401,1
519865,14,128.6,7,15768,1
519867,84,127.5,38,17757,1
519871,242,340.48,15,15855,1
519875,44,113.08,8,17243,1
519876,212,307.7,19,13004,1
519877,586,908.8000000000001,52,14016,1
519878,320,548.56,12,13767,1
519879,74,111.41,16,14078,1
519880,71,137.45000000000002,5,15055,1
519881,540,895.4,45,16275,1
519882,94,280.16,58,16725,1
519883,149,312.75,14,16004,1
519884,60,70.2,3,16004,1
519885,153,321.65000000000003,19,17471,1
519886,53,88.35,13,17639,1
519887,508,1032.29,32,18260,1
519888,149,424.89,31,16814,1
519889,44,111.67999999999999,11,14878,1
519890,198,369.86,61,15443,1
519891,333,436.23,25,14869,1
519892,347,545.41,10,15311,1
519894,153,208.51,16,12877,1
519895,193,315.71000000000004,17,15394,1
519896,97,315.41,15,13317,1
519897,2,9.9,1,13317,1
519898,129,321.71000000000004,18,17578,1
519899,110,148.42000000000002,11,12450,1
519900,98,214.1,10,13693,1
519901,242,252.74,16,17664,1
519902,470,1165.14,9,13225,1
519903,20,170.0,1,15311,1
519904,243,590.65,17,16126,1
519905,608,1117.74,64,14855,1
519906,10,19.5,1,14855,1
519907,112,292.09,44,15059,1
519908,478,671.63,48,15665,1
519909,340,544.39,46,16456,1
519910,920,1193.1200000000001,56,13157,1
519911,24,46.8,2,13157,1
519912,120,166.0,9,17689,1
519913,1088,1650.24,7,17133,1
519914,258,405.4,19,12471,1
519915,22,66.4,4,12471,1
519916,186,441.40000000000003,22,14221,1
519917,455,398.35,62,15555,1
519918,454,380.13,25,17597,1
519919,117,382.81,18,14767,1
519920,182,359.22,8,17389,1
519921,48,45.6,1,17389,1
519922,8,15.6,1,14560,1
519923,252,209.4,11,14560,1
519924,52,93.4,3,15661,1
519925,295,472.93,16,15186,1
519926,40,126.4,15,16085,1
519927,480,303.76,18,17095,1
519928,400,660.0,4,16182,1
519929,176,393.5,36,17589,1
519930,221,325.4,17,12866,1
519931,139,283.25,39,15547,1
519932,194,245.21,55,17231,1
519933,295,519.27,61,16409,1
519934,225,174.46,49,16770,1
519935,25,35.25,5,17231,1
519936,561,721.71,33,17508,1
519937,204,495.56,12,18097,1
519938,264,584.0,32,15260,1
519939,400,760.1,33,14565,1
519941,36,7.56,1,16332,1
519943,195,494.37,19,13993,1
519944,79,192.05,10,16168,1
519945,2,17.0,1,16168,1
519946,482,570.92,35,14156,1
519947,139,148.27,11,14156,1
519948,8,42.4,2,14156,1
519971,96,150.0,5,17865,1
519978,190,398.26,17,17865,1
519993,323,682.07,18,14249,1
519994,15,56.45,4,14249,1
520004,120,284.40000000000003,2,15245,1
520018,395,536.41,49,18140,1
520019,201,330.79,16,15683,1
520020,50,123.5,8,14187,1
520021,1162,1720.24,22,12678,1
520023,189,303.31,15,13999,1
520027,668,377.12,35,14321,1
520037,50,128.35,16,14527,1
520039,147,379.93,19,18223,1
520040,315,409.25,20,16172,1
520041,1933,2484.16,134,13081,-1
520042,68,160.6,4,14735,1
520043,88,149.91,34,14606,1
520044,349,384.85,24,16170,1
520046,209,257.04,39,15005,1
520047,118,180.33,32,15325,1
520050,210,379.05,45,13611,1
520052,180,303.78000000000003,18,12997,1
520054,192,334.0,22,16208,1
520055,186,431.58,9,18225,1
520056,36,67.08,2,18225,1
520058,440,616.64,12,13408,1
520059,116,176.8,71,15003,1
520062,297,577.17,50,14395,1
520063,1589,2815.29,29,13798,1
520064,112,219.23999999999998,11,13464,1
520065,58,195.58,5,13464,1
520066,230,568.5,4,15043,1
520069,200,449.4,13,13078,1
520071,694,657.1,20,14298,1
520072,204,371.16,11,14298,1
520073,554,552.78,36,13870,1
520074,314,578.8199999999999,9,16713,1
520075,260,436.32,13,15194,1
520076,544,866.8000000000001,47,12472,1
520077,448,704.0,2,17553,1
520078,4,139.8,1,13452,1
520079,1000,320.0,1,13848,1
520080,79,151.31,10,13123,1
520081,314,241.3,13,15222,1
520082,1011,2023.64,18,17511,1
520084,215,405.15,25,12915,1
520085,145,341.39000000000004,13,13418,1
520091,179,300.01,17,15628,1
520092,140,694.6,9,13767,1
520093,60,51.0,1,13415,1
520098,243,303.25,14,16133,1
520121,140,401.2,17,16314,1
520132,282,316.76,24,17160,1
520142,153,204.15,12,15452,1
520165,960,403.2,1,13027,1
520166,415,565.0699999999999,58,17774,1
520168,412,495.68,23,16422,1
520169,321,695.55,45,17649,1
520170,84,161.28,10,14342,1
520171,824,1387.1999999999998,3,12931,1
520172,128,304.8,10,14399,1
520173,1916,2982.82,12,12931,-1
520174,39,93.73,8,18109,1
520175,504,191.51999999999998,7,17873,1
520176,470,676.5799999999999,28,15615,1
520178,454,347.53999999999996,24,15625,1
520179,367,690.32,61,16550,1
520181,277,294.0,13,12765,1
520182,241,576.4300000000001,16,16422,1
520183,1020,394.92,5,16422,1
520184,198,469.5,4,16422,1
520185,94,183.3,7,16153,1
520186,101,190.59,37,13567,1
520187,586,336.62,7,17388,1
520188,34,84.51,23,13567,1
520189,171,310.86,12,14911,1
520190,279,324.86,19,15680,1
520191,90,186.0,8,17742,1
520192,414,658.62,28,14766,1
520194,135,633.25,10,13361,1
520195,3,14.0,3,17961,1
520196,108,295.25,26,16161,1
520197,164,365.08,10,13576,1
520198,158,302.90000000000003,18,17706,1
520200,48,81.12,1,17336,1
520203,3,15.0,3,12720,1
520204,65,458.2,2,16985,1
520206,12,25.200000000000003,1,16985,1
520207,153,226.68,30,15666,1
520210,34,130.4,8,17292,1
520211,51,111.53,20,18124,1
520212,107,268.69,57,16033,1
520213,470,618.85,57,17602,1
520214,2068,3963.76,82,14895,-1
520215,175,276.43,19,18071,1
520216,10,32.7,2,18071,1
520217,462,319.21999999999997,18,13162,1
520218,342,378.58,21,17720,1
520220,139,289.63,10,12621,1
520221,302,569.19,41,16456,1
520222,578,1311.9,43,17416,1
520223,6,17.700000000000003,1,17416,1
520225,177,289.71,18,13799,1
520226,48,126.00000000000001,6,14344,1
520228,610,1038.26,16,15093,1
520230,92,302.56,6,14401,1
520231,38,137.7,3,15953,1
520246,275,751.55,42,12721,1
520291,551,484.35,36,13654,1
520312,372,1092.72,20,17044,1
520316,40,102.0,1,12971,1
520317,120,389.64,14,14229,1
520318,125,123.72,28,17604,1
520319,78,192.5,8,16175,1
520320,392,311.96,9,16701,1
520322,214,414.32,23,13648,1
520323,6,17.700000000000003,1,13648,1
520324,169,312.79,15,14334,1
520327,51,166.73000000000002,19,15570,1
520334,337,616.59,53,16200,1
520336,232,1231.21,26,16019,1
520337,596,908.16,54,15950,1
520339,163,460.45000000000005,15,16779,1
520340,224,389.72,26,15039,1
520342,48,408.0,1,13090,1
520343,504,362.88,1,17949,1
520344,457,903.1600000000001,68,13680,1
520345,30,95.7,2,16199,1
520346,240,420.96000000000004,5,14408,1
520347,290,420.3,23,17146,1
520349,194,458.67,21,12682,1
520350,106,486.31,9,16570,1
520351,179,380.1,22,12720,1
520352,46,176.94000000000003,9,17243,1
520353,217,221.95,12,17746,1
520354,108,167.4,5,17746,1
520356,1,7.95,1,17961,1
520357,38,135.3,7,16654,1
520359,234,439.78,17,16103,1
520361,124,226.57999999999998,61,13548,1
520362,144,228.23,34,17841,1
520364,179,207.37,20,18077,1
520367,205,158.28,9,12599,1
520370,1152,354.24,2,12875,1
520372,110,190.5,11,13534,1
520376,59,110.65,14,14787,1
520377,183,394.25,16,14755,1
520378,4,15.0,1,14755,1
520380,389,428.09000000000003,19,16950,1
520381,170,270.48,15,14260,1
520382,4,15.0,1,14260,1
520383,149,375.55,9,18144,1
520384,182,303.7,14,17470,1
520387,122,215.9,6,13777,1
520388,486,510.06,5,15812,1
520390,334,482.25,79,18196,1
520392,354,750.9,15,16456,1
520396,126,192.15,34,17963,1
520398,153,340.63,34,13713,1
520401,101,178.98000000000002,31,16448,1
520404,482,1702.3,13,14258,1
520405,377,773.87,74,17338,1
520406,1414,3846.98,44,16652,-1
520407,238,201.5,14,14215,1
520410,388,586.19,51,16271,1
520416,102,308.04,16,13024,1
520419,214,312.5,21,14210,1
520420,12,25.200000000000003,1,14210,1
520421,162,196.5,3,18061,1
520423,12,19.8,1,13648,1
520424,182,326.58,21,14026,1
520425,113,222.95000000000002,10,14236,1
520426,147,354.85,19,14268,1
520427,361,288.61,5,17005,1
520428,1092,1051.88,11,18093,1
520484,362,868.14,48,14930,1
520485,1,10.0,1,14866,1
520493,36,75.60000000000001,1,16652,1
520494,279,699.8,18,12621,1
520495,44,118.75,15,17068,1
520496,208,675.46,37,16235,1
520497,108,350.75,9,18171,1
520502,222,404.66,60,14085,1
520503,1600,1300.0,4,18102,1
520504,684,2901.0,4,18102,1
520505,238,448.2,28,17663,1
520506,198,426.93,25,14911,1
520507,208,321.44,12,17696,1
520508,430,784.5200000000001,21,13802,1
520509,65,123.08,18,12835,1
520510,165,225.35,14,16369,1
520511,410,1573.5,18,15497,1
520512,639,483.49,28,12802,1
520513,75,210.47000000000003,12,13065,1
520514,74,227.58,10,16159,1
520515,364,359.39,19,14075,1
520516,260,485.15,41,16242,1
520517,620,805.88,8,14101,1
520518,16,50.400000000000006,3,17709,1
520519,116,146.6,5,13277,1
520520,85,180.92000000000002,10,12800,1
520521,37,46.45,8,16375,1
520522,256,532.5,31,14482,1
520523,2,4.2,1,14482,1
520524,37,57.55,5,16375,1
520525,267,358.49,29,16807,1
520526,270,498.90000000000003,16,13889,1
520527,19,129.85,7,16288,1
520528,184,364.3,21,14221,1
520529,1,25.0,1,12471,1
520530,51,164.78,19,17886,1
520532,67,239.94,22,12836,1
520534,69,233.21,15,17714,1
520535,194,459.08,17,13047,1
520536,320,527.4399999999999,22,12779,1
520537,100,329.69,22,17576,1
520538,168,305.2,11,17730,1
520539,895,957.98,68,14544,1
520540,130,249.9,12,16011,1
520554,119,434.45,15,16523,1
520555,292,611.02,32,16468,1
520558,128,326.4,1,15079,1
520559,58,120.9,6,13491,1
520560,6,17.700000000000003,1,15079,1
520561,446,671.38,43,14769,1
520564,94,146.65,21,17402,1
520565,169,177.61,11,13877,1
520566,164,284.5,14,16094,1
520567,44,135.79,26,16782,1
520568,187,1022.6600000000001,20,14031,1
520569,92,254.4,28,13884,1
520570,184,385.83,61,16549,1
520572,114,385.3,10,14001,1
520575,20,60.6,2,12963,1
520577,3,14.85,1,17649,1
520582,127,327.53000000000003,17,17732,1
520584,355,494.88,37,12839,1
520585,60,303.0,4,14110,1
520600,154,204.82,13,17048,1
520601,252,306.9,15,17692,1
520602,185,357.11,21,14499,1
520612,50,310.6,19,16421,1
520614,53,138.7,9,15623,1
520626,337,238.47,25,17869,1
520654,379,453.06,31,15358,1
520663,1248,2561.28,14,14062,1
520664,177,135.39,7,16197,1
520665,549,531.08,47,13206,1
520666,200,381.77,21,13478,1
520669,278,450.16,28,16870,1
520671,56,231.42000000000002,5,15311,1
520672,157,214.78,31,17270,1
520673,59,132.34,34,17894,1
520674,37,67.5,20,17961,1
520675,280,657.6800000000001,22,15808,1
520676,122,309.02000000000004,12,12747,1
520677,38,261.82,6,17351,1
520678,157,268.86,33,15271,1
520679,130,332.4,15,16539,1
520680,942,1868.56,123,15480,-1
520682,91,184.23000000000002,9,14949,1
520683,10,11.7,2,17961,1
520686,2,14.98,1,17351,1
520693,159,301.53000000000003,13,13995,1
520694,146,382.14,15,15784,1
520695,20,118.0,3,15430,1
520696,134,303.66,18,14770,1
520697,412,881.34,55,16923,1
520698,175,665.27,37,15465,1
520699,90,175.5,9,13242,1
520700,277,349.96,71,15976,1
520701,156,261.65,27,15058,1
520702,99,171.62,11,15936,1
520703,364,359.65999999999997,22,15074,1
520704,210,311.40000000000003,13,13102,1
520705,341,307.95,24,13203,1
520706,140,167.16,12,15166,1
520707,1477,1963.53,41,17584,1
520708,186,279.3,12,18172,1
520709,42,190.0,16,14693,1
520710,177,304.95,20,14388,1
520711,100,165.0,1,14607,1
520712,84,310.2,15,13059,1
520713,513,1121.22,29,15722,1
520714,338,519.2,33,14422,1
520715,204,455.32,30,16510,1
520716,1,19.95,1,15722,1
520717,708,941.8,17,13093,1
520718,52,263.14,12,13540,1
520719,43,119.00999999999999,26,17792,1
520720,92,138.38,27,13069,1
520721,235,423.2,13,13922,1
520722,134,196.34,6,18149,1
520723,20,71.6,4,12889,1
520724,87,199.9,55,17841,1
520726,166,219.18,13,17442,1
520727,314,361.84000000000003,40,16755,1
520728,596,577.64,11,18226,1
520729,62,104.16,21,15555,1
520730,396,609.24,11,13093,1
520731,7,27.69,4,15555,1
520732,33,171.15,5,17384,1
520733,295,581.01,30,15955,1
520734,96,36.48,4,16975,1
520736,1068,2837.88,3,18102,1
520737,82,298.8,13,12423,1
520738,410,386.74,22,14837,1
520740,120,241.2,3,14885,1
520742,48,20.16,2,14299,1
520744,559,823.8,37,13178,1
520745,224,301.77,18,14032,1
520746,423,837.07,52,14911,1
520750,1,1868.56,1,15480,1
520754,800,1334.78,42,15981,1
520815,82,132.31,43,15910,1
520819,353,592.4300000000001,23,13089,1
520820,48,31.200000000000003,1,13089,1
520821,170,147.09,21,12804,1
520822,72,80.4,2,13199,1
520823,40,102.0,1,13199,1
520825,134,289.6,72,14433,1
520826,342,434.12,22,17685,1
520847,104,330.07,58,16791,1
520848,241,360.8,22,12623,1
520849,105,301.65,18,13863,1
520850,252,307.18,6,16656,1
520854,60,25.2,1,14634,1
520855,37,78.47,16,14527,1
520856,156,248.13,19,16458,1
520857,181,282.05,41,17126,1
520858,185,139.23,10,13963,1
520859,102,148.6,21,17377,1
520860,373,794.08,27,12540,1
520861,50,161.35,30,13714,1
520865,173,216.05,11,13468,1
520870,176,294.84,16,15298,1
520871,405,686.37,27,13715,1
520872,606,1136.84,45,12380,1
520873,145,404.35,13,14233,1
520874,109,874.89,11,14543,1
520875,436,682.8199999999999,13,16098,1
520876,78,99.0,8,12651,1
520877,121,264.29,48,17346,1
520879,292,1339.6,2,14045,1
520880,183,459.03000000000003,24,16670,1
520881,12,15.0,1,16670,1
520882,42,111.9,3,12843,1
520883,165,310.6,15,14911,1
520884,124,179.88,33,16919,1
520885,169,408.75,31,14040,1
520886,2,15.9,1,14040,1
520892,73,152.02,9,12573,1
520893,235,154.99,15,16819,1
520894,206,285.5,80,16549,1
520895,18,27.6,2,16819,1
520896,73,189.05,20,16658,1
520899,294,446.98,26,12645,1
520900,187,433.37,19,15078,1
520901,24,48.6,2,15078,1
520902,15,204.4,3,14025,1
520903,210,373.75,16,16607,1
520904,77,114.35,4,16607,1
520906,1662,3271.98,29,17511,-1
520947,280,757.95,26,12761,1
520948,4812,5827.84,39,14646,-1
520949,73,390.35,9,15498,1
520950,297,528.94,30,13815,1
520952,84,123.6,13,14901,1
520953,48,84.00000000000001,3,12841,1
520954,16,92.4,3,16290,1
520955,138,309.82,10,15810,1
520960,130,270.79,74,14606,1
520966,232,590.65,34,14265,1
520968,592,871.88,13,14299,1
520972,167,410.34,69,12391,1
520973,171,493.25,20,14175,1
520974,24,139.8,5,15611,1
520987,278,639.01,13,12838,1
520989,586,1362.9,45,13089,1
520990,108,113.88,3,15311,1
520999,104,186.15,11,17215,1
521001,78,176.9,9,17926,1
521002,65,302.75,2,15199,1
521003,32,54.08,2,13989,1
521004,50,97.5,5,13399,1
521006,222,343.42,9,18258,1
521010,103,152.97,34,15574,1
521012,24,15.6,1,17888,1
521014,264,285.76,19,17611,1
521019,140,309.8,13,16292,1
521026,192,224.39999999999998,8,15290,1
521027,25,138.45,5,17753,1
521030,44,198.4,10,14167,1
521032,160,232.0,1,18144,1
521033,144,152.64,1,12898,1
521034,112,401.12,7,15803,1
521035,409,714.06,21,16258,1
521036,279,547.09,28,12949,1
521037,1,99.0,1,12678,1
521038,363,1055.75,42,12589,1
521040,101,103.0,2,12471,1
521043,174,330.06,14,13472,1
521044,282,347.38,26,13916,1
521057,232,235.44,12,17735,1
521071,62,202.1,6,16168,1
521097,1,1055.75,1,12589,1
521111,9,162.0,1,12589,1
521112,3720,5023.92,18,14646,-1
521114,103,283.05,20,15039,1
521115,342,783.84,30,14911,1
521116,588,360.59999999999997,9,17695,1
521117,130,330.46,27,14562,1
521118,194,311.0,18,14092,1
521119,112,195.35,33,17068,1
521120,194,300.78000000000003,15,16145,1
521121,7,47.25,1,17867,1
521122,243,340.65,23,15677,1
521123,1,6.75,1,17867,1
521124,173,1231.15,15,16993,1
521125,60,115.5,18,16919,1
521126,193,130.0,8,12414,1
521127,12,30.6,2,16915,1
521128,160,322.68,20,13004,1
521129,271,391.25,30,16746,1
521130,158,231.85,28,15856,1
521132,92,196.27,34,14796,1
521148,278,434.98,89,16065,1
521149,334,449.68,27,14326,1
521150,296,776.02,44,13564,1
521151,12,35.400000000000006,2,13564,1
521152,60,229.65,18,17243,1
521153,12,15.0,1,16607,1
521154,1,130.0,1,12414,1
521156,2,25.5,1,13564,1
521157,1,130.0,1,12414,1
521159,201,383.75,19,16779,1
521160,404,406.92,15,15738,1
521161,53,130.20000000000002,7,12788,1
521162,564,861.3,35,12598,1
521163,167,291.13,10,18182,1
521165,85,140.99,8,14283,1
521166,144,255.12,40,17238,1
521167,104,226.28,11,15227,1
521168,199,477.85,33,16161,1
521170,132,515.4,2,15043,1
521172,892,1389.31,42,12451,1
521173,126,245.3,14,15191,1
521174,106,93.78,4,12451,1
521175,3,34.849999999999994,3,15901,1
521176,234,288.38,18,16351,1
521177,6,35.7,1,15564,1
521178,82,146.6,9,12831,1
521179,86,89.46,4,12831,1
521180,213,362.85,14,12937,1
521181,200,330.0,1,13629,1
521182,3106,2578.14,71,14298,-1
521183,200,330.0,1,15769,1
521184,400,660.0,1,15769,1
521185,219,303.89,8,16133,1
521186,50,104.10000000000001,5,14908,1
521187,10,56.7,4,15779,1
521188,32,127.70000000000002,6,16225,1
521189,262,308.43,36,13077,1
521192,12,33.0,2,15094,1
521193,162,312.42,15,13414,1
521194,50,75.89999999999999,3,13992,1
521195,319,214.44,16,15424,1
521196,82,145.1,7,15081,1
521197,7,71.95,3,14180,1
521199,79,115.45,4,16872,1
521200,304,630.48,14,17675,1
521203,20,127.0,1,12431,1
521204,385,400.65,26,14667,1
521205,163,133.15,36,17324,1
521206,60,381.0,1,12823,1
521207,146,108.58,2,13856,1
521208,478,465.78000000000003,5,14739,1
521209,92,262.6,4,16239,1
521210,72,76.32000000000001,1,16027,1
521211,336,259.20000000000005,3,17512,1
521213,243,342.09000000000003,15,16325,1
521214,367,607.74,19,12683,1
521215,84,147.96,5,14058,1
521217,360,671.96,26,15260,1
521219,748,1565.52,18,13089,1
521220,95,189.65,12,12808,1
521221,168,249.60000000000002,13,16353,1
521222,83,277.15,36,17287,1
521223,53,189.3,12,17454,1
521225,695,1260.0,17,15640,1
521226,301,239.06,43,16719,1
521227,1,39.95,1,14086,1
521244,800,1723.08,13,15061,1
