Description,6 RIBBONS RUSTIC CHARM,60 CAKE CASES VINTAGE CHRISTMAS,60 TEATIME FAIRY CAKE CASES,72 SWEETHEART FAIRY CAKE CASES,AGED GLASS SILVER T-LIGHT HOLDER,ANTIQUE SILVER TEA GLASS ETCHED,ASSORTED COLOUR BIRD ORNAMENT,ASSORTED COLOURS SILK FAN,"ASSORTED FLOWER COLOUR ""LEIS""",ASSTD DESIGN BUBBLE GUM RING,BAG 250g SWIRLY MARBLES,BLACK AND WHITE PAISLEY FLOWER MUG,BLACK RECORD COVER FRAME,BOX OF 24 COCKTAIL PARASOLS,BOYS ALPHABET IRON ON PATCHES,BROCADE RING PURSE ,COLOUR GLASS T-LIGHT HOLDER HANGING,COOK WITH WINE METAL SIGN ,CREAM HEART CARD HOLDER,DISCO BALL CHRISTMAS DECORATION,DOLLY GIRL LUNCH BOX,FANCY FONTS BIRTHDAY WRAP,GIN + TONIC DIET METAL SIGN,GIRLS ALPHABET IRON ON PATCHES ,GRAND CHOCOLATECANDLE,GROW A FLYTRAP OR SUNFLOWER IN TIN,HAND OVER THE CHOCOLATE   SIGN ,HANGING HEART JAR T-LIGHT HOLDER,HANGING HEART ZINC T-LIGHT HOLDER,HANGING JAM JAR T-LIGHT HOLDER,HEART FILIGREE DOVE  SMALL,HEART OF WICKER LARGE,HEART OF WICKER SMALL,JAM MAKING SET PRINTED,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG OWLS,JUMBO BAG PINK POLKADOT,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT,JUMBO BAG SPACEBOY DESIGN,JUMBO BAG STRAWBERRY,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO STORAGE BAG SUKI,LUNCH BAG  BLACK SKULL.,LUNCH BAG CARS BLUE,LUNCH BAG RED RETROSPOT,LUNCH BAG RED SPOTTY,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG WOODLAND,LUNCH BOX I LOVE LONDON,MEDIUM CERAMIC TOP STORAGE JAR,MINI PAINT SET VINTAGE ,MULTI COLOUR SILVER T-LIGHT HOLDER,PACK OF 12 HEARTS DESIGN TISSUES ,PACK OF 12 LONDON TISSUES ,PACK OF 12 PINK PAISLEY TISSUES ,PACK OF 12 RED SPOTTY TISSUES ,PACK OF 12 SUKI TISSUES ,PACK OF 12 TRADITIONAL CRAYONS,PACK OF 12 WOODLAND TISSUES ,PACK OF 6 BIRDY GIFT TAGS,PACK OF 60 DINOSAUR CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,PACK OF 60 SPACEBOY CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,PACK OF 72 SKULL CAKE CASES,PAPER CHAIN KIT 50'S CHRISTMAS ,PAPER CHAIN KIT VINTAGE CHRISTMAS,"PAPER CRAFT , LITTLE BIRDIE",PARTY BUNTING,PINK BLUE FELT CRAFT TRINKET BOX,PINK CREAM FELT CRAFT TRINKET BOX ,PLACE SETTING WHITE HEART,PLEASE ONE PERSON METAL SIGN,POPCORN HOLDER,RABBIT NIGHT LIGHT,RED  HARMONICA IN BOX ,RED HANGING HEART T-LIGHT HOLDER,RED TOADSTOOL LED NIGHT LIGHT,REGENCY CAKESTAND 3 TIER,ROTATING SILVER ANGELS T-LIGHT HLDR,SET/6 FRUIT SALAD PAPER CUPS,SET/6 RED SPOTTY PAPER CUPS,SET/6 RED SPOTTY PAPER PLATES,SINGLE HEART ZINC T-LIGHT HOLDER,SMALL CHINESE STYLE SCISSOR,SMALL POPCORN HOLDER,SPACEBOY BIRTHDAY CARD,SPACEBOY LUNCH BOX ,STRAWBERRY CERAMIC TRINKET BOX,SWEETHEART CERAMIC TRINKET BOX,VICTORIAN GLASS HANGING T-LIGHT,VINTAGE HEADS AND TAILS CARD GAME ,VINTAGE SNAP CARDS,WHITE HANGING HEART T-LIGHT HOLDER,WOODLAND CHARLOTTE BAG,WORLD WAR 2 GLIDERS ASSTD DESIGNS,WRAP PINK FAIRY CAKES ,ZINC METAL HEART DECORATION
PACK OF 60 PINK PAISLEY CAKE CASES,0.20757639247462886,0.19658702702509379,0.6897742224227321,0.6712320715790442,0.006517771522820455,0.014443438361722395,0.03861425057976468,0.3182443101454388,0.07753707479459772,0.025227772611306862,0.01363603239734673,9.492321880224601e-07,0.001421459477325524,0.111298723381192,0.004611286184454197,0.0010794108758464254,0.09869743901771767,0.48333830634263847,0.0041770009380338625,0.038719697784831045,0.10202981577815753,0.4848688950915682,0.013779291172409324,0.004420058350316858,0.010824862490771229,0.004843753519364846,0.04186552786988551,0.17769859927270373,0.09113436171696017,0.15305758226391558,0.07205788656308461,0.03866411041372072,0.011347209653481535,0.2503738059638322,0.03006425651803285,0.04010385234769056,0.036472947013482686,0.20559470935646518,0.09531615940836431,0.051448014001882154,0.046018145389750936,0.1261054313347922,0.07914404065611415,0.05810672320285533,0.1533330463899926,0.14896852477433659,0.2107361870269589,0.10759836323376354,0.10092552522680355,0.3237016727853961,0.005228814788108965,0.18277961724228536,0.01685099185895697,0.0299105458901068,0.04410344737433126,0.0687814828564187,0.014555575915894743,0.08674941292459233,0.2617825325296463,0.005408643819586132,0.06504890251809942,0.6771867980568562,1.0,0.28677070879875804,0.7792725437127381,0.661188217739644,0.5825553237368369,0.042620090293713254,0.07347413842183821,0.0,0.1269986628759676,0.020693882568118382,0.03146312964764672,0.07154999696670804,0.19714367958180817,0.025690404739565166,0.06730768725481309,0.04946084111939637,0.03745539413491881,0.06991566006189626,0.1547606744854779,0.002646593148708974,0.005158793424092053,0.04026316037806159,0.04049693160321584,0.07208861854264184,0.00024403413174533747,0.050720672009532224,0.26996164875484746,0.1747384566309555,0.06679455685039873,0.053257752149930504,0.03899973775592359,0.06309178377981817,0.11631322020589488,0.07204931931888298,0.08116656444021274,0.1443257445731982,0.3716087913561059,0.07415109493126754
PACK OF 60 SPACEBOY CAKE CASES,0.4308810988461881,0.39084297866678247,0.4936775168444883,0.33420670052025825,0.008466894070900226,0.020260244426882325,0.06755967507384389,0.0891313651299327,0.11780687598159961,0.02882243666705492,0.016274392931013296,7.623333704248597e-07,0.004008384755206109,0.11404337680381434,0.01631276776872932,0.0006645549262375356,0.22057852724862986,0.20916706892310674,0.005800682491123843,0.04290615268362465,0.6599694022593313,0.014592408654519337,0.015397159670482184,0.009057577847782458,0.009045884615112146,0.008451258107475778,0.04032876001686483,0.2836785443277621,0.4791523110335741,0.16426287424945848,0.5735123020329133,0.019250966150915667,0.0362812525515606,0.45755775604068033,0.05126543712954119,0.12296010391075403,0.10890420888892904,0.23454507487206677,0.21367913281881054,0.2772794936605082,0.10391921124812306,0.20317980020822765,0.14242033267276122,0.2977921783774716,0.347889969322361,0.49405454988510467,0.4720691168235183,0.5835916325329186,0.45917847629921593,0.11192053418140359,0.0028716722091932834,0.5031781658316399,0.02229461784306864,0.05980924567452026,0.052981081437451824,0.021538509550187865,0.01310588489228908,0.005450644271111356,0.6286183599723375,0.014587436244659387,0.23032019046325816,0.3724793430189724,0.28677070879875804,1.0000000000000002,0.4371801671192739,0.5436515578248992,0.2167773630736441,0.07691620752703666,0.09844976668409965,0.0,0.18999767221842428,0.18386646969382528,0.15925303825678352,0.1800422575857621,0.20482803339716693,0.028829234730375942,0.5185515851736491,0.061553649253009976,0.04625113881266719,0.547102643029541,0.1906148940915846,0.007356229584471538,0.015138084261630108,0.17798957038017196,0.18804102208525864,0.561763579448552,0.0007887113044281518,0.054837600685123125,0.5985622358180978,0.6405667543772622,0.06731152741925643,0.06382145293595805,0.030604801181042775,0.14538186160890126,0.17552257268058638,0.2875701029474026,0.594111005856092,0.07012981477258512,0.017399719147041047,0.5545283694774842
PACK OF 72 RETRO SPOT CAKE CASES,0.28869342072927984,0.3312546008406144,0.8148076090802902,0.8142210321711923,0.03330099067010641,0.16604554772273702,0.10249143782367437,0.2458623979889421,0.13405795513152688,0.04374406684572724,0.024747908645633074,0.0027059968100260883,0.0036250416019453836,0.2774234208349104,0.013195916784613024,0.07186234255577346,0.20968768852100403,0.542695015684332,0.007467799392400719,0.04869501773751268,0.2877744362302543,0.34812576126381933,0.032655911415849254,0.014456728281215815,0.036074267819115616,0.005236639191108161,0.08870830995368653,0.32258854988342783,0.21357517454141936,0.37459591873337883,0.21299287987614698,0.034603135790184154,0.02062036759931055,0.35348472891838406,0.09539597856283476,0.09666703655015291,0.0907573102658068,0.2436343525481517,0.17892431889381313,0.12282668192734628,0.09587996764328398,0.22967499378871284,0.14336070632639678,0.17208747956165618,0.31635819968072876,0.3571219332155747,0.4964017346789528,0.245248496595704,0.2663779624013291,0.29417571519797037,0.005383603612828191,0.30750691040542855,0.03137753765371891,0.05701775475058016,0.03341440268742859,0.06250797500763977,0.0279746414703329,0.06410957366851569,0.4632072102606597,0.008141772145259156,0.21229994067194405,0.7635880038220277,0.7792725437127381,0.4371801671192739,0.9999999999999992,0.7909609136932961,0.6608371409939557,0.11096134982164056,0.15804228895866113,0.0,0.21941321087705448,0.06229313694742155,0.09011114306760226,0.12828978452136253,0.36062482697020276,0.04188593183423963,0.17898081438534394,0.05971384536254526,0.08065016209661949,0.2139625776185558,0.29746501743543285,0.04914173598629235,0.009038886326160346,0.17950579871225,0.1888764032715565,0.20877327196048145,0.0007680583802418508,0.08481500941148988,0.35172101412413465,0.33638048284220906,0.14022476911381293,0.16338661131616034,0.03748868855530269,0.09441248427047573,0.1934162430684334,0.17080742974638743,0.27980265065606685,0.04835348243309557,0.3848250763821083,0.20930352036598604
PACK OF 72 RETROSPOT CAKE CASES,0.45121196557623533,0.31784823199613327,0.762421255791694,0.7856625728825866,0.0311987739750734,0.11385496039381723,0.10554874197021216,0.1722631555643322,0.07203532606688061,0.04001895324436627,0.015242056802572965,0.001916759648585907,0.003703869962652173,0.1369798271569035,0.005829638572489244,0.07768002766660463,0.21217166719198252,0.22539223903332192,0.006519882136796578,0.059602571950521294,0.6047503979858468,0.21416694866001007,0.023010654430202785,0.005415965104205797,0.010204183195849021,0.008348826788623172,0.04181868704146211,0.20529768165993406,0.4555046975982227,0.1791263574355629,0.5289384007144423,0.031201283518785462,0.03164663981609095,0.35082339588762956,0.08392749407570242,0.13623659651513043,0.12075134840735796,0.2771562668737998,0.2511462317422746,0.27034848286924235,0.114992262889966,0.21956235122853462,0.1203320791771313,0.2317293669236594,0.2849672133016119,0.45725114570979075,0.3999191507119932,0.5252324679993768,0.40944401901575617,0.23387385010949155,0.0033396269142123,0.38131261507566955,0.01614950418947539,0.04855561923444499,0.02325198824402683,0.032109126218556605,0.00980434690256751,0.04037352221303213,0.4833572690277186,0.011444050303996511,0.28668551462347547,0.7761843138242143,0.661188217739644,0.5436515578248992,0.7909609136932961,1.0000000000000002,0.7777993368711927,0.11099049346493399,0.11960849895799434,0.0,0.15787559303174364,0.10911610054060117,0.15941076152275463,0.14260919560829316,0.11051736557346872,0.021862683052320475,0.46275427643902994,0.039448935749962645,0.043675743460928215,0.5022135516363098,0.2572138151944305,0.03804656602102338,0.01725772208537841,0.2589046600329113,0.2735686146002637,0.5166260091388875,0.000593115284625854,0.03686777290399847,0.6248662728399884,0.6315122550933004,0.07246229385994843,0.08104416709696646,0.03137483432171118,0.07827347680944488,0.07967971476626247,0.27485726002747857,0.5784700406808942,0.041018087132157155,0.24651202757540813,0.5064744458870711
PACK OF 72 SKULL CAKE CASES,0.11520308914464476,0.18260121137455118,0.7902789087402728,0.863814507933605,0.0626590269450911,0.01528593849098485,0.020683477647971866,0.029905700652350882,0.024270511996634807,0.0410698057977899,0.004131600346946609,5.171182603430126e-07,0.0016971995607175546,0.05031299706293533,0.012652186787285469,0.13957425582530153,0.10716643757578724,0.014270193529428947,0.004393989006657561,0.02156873990141948,0.16934907907843366,0.006562180064111857,0.008238163269759477,0.01636680453916692,0.011476153399437394,0.004634927463237936,0.013047916673863747,0.07756904552665603,0.14146241454975952,0.03288185413305311,0.15453426348932706,0.006400044477918293,0.013148203082671674,0.13442130052472304,0.06914526167802779,0.06573461002732289,0.06045581624450644,0.084980595489906,0.09011788817309431,0.0923904878114363,0.053062705368026056,0.10509185372104332,0.07993463922482112,0.10915399777618774,0.09625218834596774,0.14956653215013352,0.17329878132195692,0.16700842699938234,0.1412870469830924,0.020305988080999454,0.0004344994640187345,0.1325053988131869,0.009290484029408531,0.0289476708132407,0.007640569222326105,0.0030159009116171582,0.009902386778933674,0.005087113935475539,0.14039136511432296,0.004822079135100981,0.06375354925758801,0.8428869148345645,0.5825553237368369,0.2167773630736441,0.6608371409939557,0.7777993368711927,1.0,0.026108275382069047,0.02818242319397701,0.0,0.09549250639294667,0.03436204237277507,0.06564105310523402,0.04213485395018787,0.018086929940455628,0.007134323683249102,0.13213630972141946,0.007911763941627396,0.030663379357213298,0.15302599053251184,0.050543936805128684,0.0020694417784290152,0.004239924367426641,0.21234879727945516,0.22694767314495629,0.15301822031425427,0.0005407256662176659,0.008997866101519349,0.16574045386873507,0.16548073625184975,0.04363611602667548,0.03874107042559152,0.016774126003740356,0.024418956419446653,0.019470336599249974,0.08774531840635841,0.1652500685646596,0.019203094843009343,0.010681601212342054,0.15061597856064496
PAPER CHAIN KIT 50'S CHRISTMAS ,0.19565462295729402,0.32501262560078603,0.05830433160689748,0.04462482170561584,0.008219681333542133,0.2094482477088119,0.12279132026350753,0.018923637324603754,0.05908923573641543,0.045794217444867606,0.4917737697038592,0.0028869912671080356,0.0019564493590861812,0.25967470280192134,0.08641403646223735,0.008930287971788868,0.10591948894418751,0.04779162905897104,0.006290784788906773,0.1805258815873949,0.09143331454452308,0.11081457492406802,0.03528906781854604,0.07630433845985726,0.019340333973658055,0.2637286110830777,0.04954036984072748,0.09711163045029841,0.16182208300814416,0.2142090153897865,0.06693953191274012,0.018956856071362632,0.03258291305029125,0.09525706368113185,0.03261910363679647,0.018182407557965016,0.08009511381787104,0.10352486377110909,0.11356803167139963,0.1132599073972275,0.08183119210346353,0.20548623694095006,0.14891177377860682,0.09200718407139091,0.10166121576180527,0.14355363378992803,0.15511416394632138,0.1660203738665088,0.0790208950096863,0.13782965276725073,0.0005356368810103543,0.06560911529913335,0.01924986341192013,0.014961652407331551,0.0041311367942021854,0.005198735073243084,0.008467994567295611,0.004293043894755999,0.1018582856541364,0.004104717309729293,0.2747864220455279,0.050919356188052996,0.042620090293713254,0.07691620752703666,0.11096134982164056,0.11099049346493399,0.026108275382069047,0.9999999999999999,0.4078171792371964,0.0,0.1391615282406909,0.07645710069760742,0.04416130991245052,0.03852620508092435,0.06546667650329102,0.191748796486761,0.054177974197924826,0.6921157765949305,0.05876552132233089,0.06375085821407446,0.32853304911093717,0.06011672538120813,0.010948198604031525,0.2922472549916507,0.25874251860069997,0.06318837871731264,0.00040495549689511016,0.18482242280512404,0.10699773449101167,0.10511953527938434,0.0654243109326916,0.031712824186530306,0.04169139698412442,0.03674811540151022,0.07357470084200535,0.12266648852594655,0.10627580311412752,0.6092895610674819,0.17865979354043673,0.07556702742077666
PAPER CHAIN KIT VINTAGE CHRISTMAS,0.2630521308995136,0.6140491670365293,0.09838324404423712,0.08784541499576984,0.005253690951907016,0.05568522424597161,0.10136517453296666,0.013594764966405784,0.039629902766149354,0.04048749156780565,0.06676321265194479,2.997208682429004e-06,0.006565775216059037,0.18255312711983912,0.048986761809366335,0.0019382884123785862,0.15530793677384183,0.07531186998742603,0.007709091473724425,0.25336886645048984,0.058310827658715404,0.04486653018179441,0.04683870912379395,0.042129523486215674,0.04151104373734203,0.01601452801672949,0.087512159921718,0.13381548098103155,0.1873937978756375,0.08826059186354615,0.07755710103180861,0.01518196822258813,0.03335511340366414,0.18456077142126306,0.045451157983745244,0.01876575613947053,0.09371500466830175,0.11374736735211946,0.13003880579483235,0.1067902519244881,0.08965905971386122,0.2983622364591916,0.17018046555550634,0.10842572857197075,0.10360188727355372,0.15442857292558268,0.21095195276351134,0.1474067429022436,0.06730464024549972,0.04867852512782204,0.0009830623440741687,0.06643285528388784,0.03271102834741043,0.024822005039000856,0.009249653142705242,0.012699001308054325,0.024512428006069623,0.00723694517632414,0.15922858483110525,0.0071002388549007735,0.23925048817963096,0.07526912140290731,0.07347413842183821,0.09844976668409965,0.15804228895866113,0.11960849895799434,0.02818242319397701,0.4078171792371964,1.0,0.0,0.17846713154303032,0.02095282302663871,0.055584896755286224,0.051374565930053115,0.147114227990977,0.07986289955638766,0.06112254265811835,0.09878166566066843,0.06288916775753946,0.046118643535127034,0.12717307411665468,0.006373820169993724,0.022255065722486388,0.10095673951453422,0.09415065052135957,0.0520025681090596,0.0005441331259070691,0.08671777187890803,0.10061207681022777,0.06432387919344956,0.08975085065217075,0.04134243267806446,0.032904946088024384,0.06687930658152039,0.2408580662604068,0.1443071080988162,0.05468002979574319,0.03617254297798191,0.03738808765833153,0.0538319079910233
"PAPER CRAFT , LITTLE BIRDIE",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PARTY BUNTING,0.238578774282598,0.14615769163734446,0.1906445285748208,0.1611035783392628,0.07799808240522642,0.10574259326342147,0.08833165582852782,0.05297959859133685,0.22873450892733427,0.11666523498524178,0.009232062945210468,7.804486745875717e-06,0.012780292026950586,0.1404854725853611,0.004442463993975368,0.0008859948397176283,0.27644412532292467,0.160532338422425,0.013505330930768219,0.21761053433966498,0.10619215047448706,0.02513290470704665,0.04556959883186674,0.006864702846327955,0.015436151675778454,0.005232324641437954,0.07428434855871695,0.238305900378908,0.21808398965261636,0.1840527003933228,0.09101165980644833,0.018611041498655282,0.06013334982996109,0.1744849681108262,0.2075539492643842,0.1382579432573259,0.20227474426471195,0.1964848465435561,0.231218331427523,0.161798598673251,0.16681430477594533,0.44095178579589644,0.3708245078250586,0.22242056033897223,0.22957459934138874,0.30361177547232854,0.3840047302006584,0.21756584663020062,0.19904103005972956,0.05052876506977744,0.0018772069403004833,0.10255475295347115,0.028502203872113833,0.024969798134069437,0.022892130614511334,0.017337373579235853,0.011762813454181197,0.011473566158086266,0.2078735933348842,0.007830511230556628,0.18584281062685992,0.14032219026497197,0.1269986628759676,0.18999767221842428,0.21941321087705448,0.15787559303174364,0.09549250639294667,0.1391615282406909,0.17846713154303032,0.0,0.9999999999999998,0.028537766260151014,0.05942782022808699,0.08678751290706618,0.17324117236612188,0.045279006464643154,0.08982703325062329,0.02331977731267302,0.12255476610442527,0.09177889683626665,0.16632502704527863,0.006744928335589938,0.008090349513146215,0.12080438991754956,0.11996331232949864,0.07973489495292152,7.689515502941376e-05,0.09318506083562775,0.126789245322248,0.10328082919940901,0.15869058788475204,0.0984129087604128,0.36993146548322237,0.04895103342810968,0.09896184747015759,0.3381391904460954,0.10122387738295037,0.021765341191398193,0.027800303893920967,0.09571095162077711
PINK BLUE FELT CRAFT TRINKET BOX,0.12050207404681061,0.14331722841444733,0.07899344479914092,0.03475452215426574,0.004031364383052439,0.004917846427307104,0.016108248892624355,0.004725954546565875,0.014519989588782074,0.0070029176225994754,0.001262040690511988,2.3390896441137543e-06,0.0415446558850384,0.013688438504066303,0.0261901860481423,0.0005163885626168446,0.04179274556757327,0.20261161018800403,0.0010862285576284131,0.004747140880066594,0.15857624109754748,0.12744514813281616,0.018692497372530766,0.025220591087952045,0.0030732123967592644,0.6947885236738071,0.48475423387437383,0.03656515403956558,0.12326200319465716,0.00948599084938497,0.1497996941986607,0.0059978487727212,0.00957259371119101,0.4899440004151614,0.41100109674292196,0.16291253556594587,0.3142089132286642,0.37790949149322733,0.32976635646922187,0.06945341925227756,0.21011812104116123,0.0864867508988294,0.29040216285885717,0.188455725207186,0.09829315700838975,0.226165488508327,0.12846426911000045,0.13982957676685484,0.11404488804729805,0.014559776129952814,0.00030924455557668256,0.05998417908903557,0.00374635475655737,0.01211964357211187,0.0012900264786923992,0.0015431496732135651,0.0008200541272380607,0.001012809353850623,0.10518229276198492,0.0026913781961911652,0.06299422230553597,0.05474695648311992,0.020693882568118382,0.18386646969382528,0.06229313694742155,0.10911610054060117,0.03436204237277507,0.07645710069760742,0.02095282302663871,0.0,0.028537766260151014,0.9999999999999999,0.10286447136923595,0.03763914853151636,0.38315408338629153,0.3104763443061156,0.12282118028512982,0.006056270451221754,0.02533556444336823,0.33565714167874844,0.22694946812800934,0.0018643816443390006,0.003838761831078067,0.05799829350944173,0.05758467621656972,0.14625954309112757,1.5494602534648736e-05,0.2667063686639794,0.1525169262390492,0.1553776931941205,0.3003388642589648,0.2089128400796893,0.007600686041239759,0.012472116124188031,0.012971527676716596,0.28018823708645957,0.1540555501447302,0.004370251727835208,0.06652700671192385,0.14703654654262466
PINK CREAM FELT CRAFT TRINKET BOX ,0.19081404068845711,0.06345029100716135,0.07303543561006647,0.05291593995779802,0.021142708926948944,0.016744309544985125,0.8102655018287978,0.019377533498126064,0.019927457874403202,0.02565350214608504,0.0021424991225540645,3.4043642735121655e-06,0.000533688795145846,0.017752045681012737,0.13502164691183569,0.04052227249059357,0.09922977467287412,0.03346875245358514,0.041539301929753525,0.011218749687089373,0.21930629211880737,0.016968051734614773,0.02861292916009795,0.1294558958609503,0.021753097514191994,0.0029001884462855035,0.0555082636494094,0.0760050623692962,0.17641651333336378,0.01815102154564139,0.2262039820212862,0.015022921217866721,0.020886365472661365,0.10156475466039382,0.06215814860432627,0.05197994868592953,0.0397521408671445,0.0864035587362582,0.1113786333612628,0.10357524328465578,0.05130692447387239,0.08769469205252875,0.0358501445808435,0.1252381040729638,0.12359687214305395,0.20102882455709772,0.1646890277134729,0.20081050430385028,0.15784984540885152,0.020751528224992873,0.00043387023756961935,0.0907523312346116,0.010881383943033018,0.019961301641560764,0.004028880522731232,0.0044809109479090024,0.001314106427363314,0.0026181566104515716,0.15171666764002142,0.0037852598353916357,0.09282792952150301,0.051082448914559764,0.03146312964764672,0.15925303825678352,0.09011114306760226,0.15941076152275463,0.06564105310523402,0.04416130991245052,0.055584896755286224,0.0,0.05942782022808699,0.10286447136923595,0.9999999999999998,0.0564908630119211,0.047835270643061124,0.31161821946322943,0.2818880297462471,0.1335641049416949,0.03057668137038135,0.5600568070848375,0.05230900191514686,0.0027563317670426623,0.005016265530312704,0.11168325295356278,0.11782329757665784,0.20319971129067047,2.4989612663406638e-05,0.42025317906065024,0.21142446628296785,0.21466625205202328,0.08215102442193674,0.13374054354412132,0.012123997670042023,0.7290800114614451,0.026105573135658516,0.1338118869194045,0.21359127525528376,0.008653503806014679,0.00945117616016884,0.2016823210028329
