Customer ID,Recency,Frequency,Monetary,Cluster,Segment,AvgOrderValue
14348,260,1,409.57,0,At Risk,409.57
14349,10,1,133.5,1,Regular,133.5
14350,274,3,972.03,0,At Risk,324.01
14351,165,1,51.0,1,Regular,51.0
14352,157,4,1078.96,1,Regular,269.74
14353,215,3,376.5,1,Regular,125.5
14354,6,2,163.62,1,Regular,81.81
14355,366,3,1014.45,0,At Risk,338.15000000000003
14356,80,2,701.23,1,Regular,350.615
14357,43,1,225.77,1,Regular,225.77
14358,389,2,400.06,0,At Risk,200.03
14359,19,3,912.18,1,Regular,304.06
14360,32,4,2128.23,1,Regular,532.0575
14361,579,1,214.71,0,At Risk,214.71
14362,22,1,161.2,1,Regular,161.2
14363,402,2,227.47000000000003,0,At Risk,113.73500000000001
14364,109,8,3717.35,1,Regular,464.66875
14365,395,2,634.68,0,At Risk,317.34
14366,525,1,136.0,0,At Risk,136.0
14367,8,16,9261.52,1,Regular,578.845
14368,320,1,155.0,0,At Risk,155.0
14369,642,2,469.13,0,At Risk,234.565
14370,451,6,1175.78,0,At Risk,195.96333333333334
14371,295,1,100.5,0,At Risk,100.5
14372,443,2,860.08,0,At Risk,430.04
14373,358,1,76.55,0,At Risk,76.55
14374,541,1,108.0,0,At Risk,108.0
14375,185,3,1132.99,1,Regular,377.66333333333336
14376,683,1,215.46,0,At Risk,215.46
14377,191,2,617.05,1,Regular,308.525
14378,622,1,131.25,0,At Risk,131.25
14379,44,4,1268.91,1,Regular,317.2275
14380,682,1,48.96,0,At Risk,48.96
14381,52,2,631.34,1,Regular,315.67
14382,26,2,1246.8,1,Regular,623.4
14383,38,3,1247.69,1,Regular,415.8966666666667
14384,501,1,58.5,0,At Risk,58.5
14385,9,3,202.11,1,Regular,67.37
14386,297,1,142.4,0,At Risk,142.4
14387,33,3,1770.56,1,Regular,590.1866666666666
14388,10,16,6701.0,1,Regular,418.8125
14389,65,5,1898.01,1,Regular,379.602
14390,10,13,6399.83,1,Regular,492.2946153846154
14391,577,1,135.6,0,At Risk,135.6
14392,432,1,266.4,0,At Risk,266.4
14393,218,1,67.95,1,Regular,67.95
14394,565,1,93.8,0,At Risk,93.8
14395,2,20,8208.01,1,Regular,410.4005
14396,65,7,2121.93,1,Regular,303.1328571428571
14397,3,19,2612.96,1,Regular,137.52421052631578
14398,401,2,707.79,0,At Risk,353.895
14399,394,8,2113.16,0,At Risk,264.145
14400,149,3,1732.47,1,Regular,577.49
14401,4,22,6795.9,1,Regular,308.9045454545454
14402,652,1,285.6,0,At Risk,285.6
14403,130,6,1880.51,1,Regular,313.41833333333335
14404,34,13,2899.11,1,Regular,223.00846153846155
14405,387,1,195.0,0,At Risk,195.0
14406,119,1,156.75,1,Regular,156.75
14407,107,6,2157.73,1,Regular,359.62166666666667
14408,11,11,4109.77,1,Regular,373.6154545454546
14409,71,9,3756.09,1,Regular,417.34333333333336
14410,92,11,2651.14,1,Regular,241.01272727272726
14411,311,1,1063.0,0,At Risk,1063.0
14412,43,3,1426.19,1,Regular,475.3966666666667
14413,362,4,770.37,0,At Risk,192.5925
14414,92,8,2399.33,1,Regular,299.91625
14415,1,23,12091.6,1,Regular,525.7217391304348
14416,22,2,490.22,1,Regular,245.11
14417,388,1,604.2,0,At Risk,604.2
14418,4,3,1937.25,1,Regular,645.75
14419,11,7,1260.91,1,Regular,180.13000000000002
14420,99,4,1639.17,1,Regular,409.7925
14421,57,6,2469.37,1,Regular,411.56166666666667
14422,1,19,10271.52,1,Regular,540.6063157894737
14423,218,3,916.61,1,Regular,305.5366666666667
14424,18,1,322.08,1,Regular,322.08
14425,435,3,661.39,0,At Risk,220.46333333333334
14426,24,17,11727.94,1,Regular,689.8788235294118
14427,50,4,1263.52,1,Regular,315.88
14428,7,5,1244.83,1,Regular,248.96599999999998
14429,404,1,516.28,0,At Risk,516.28
14430,512,3,1220.9,0,At Risk,406.9666666666667
14431,303,4,2614.2,0,At Risk,653.55
14432,10,6,2255.51,1,Regular,375.91833333333335
14433,466,1,289.6,0,At Risk,289.6
14434,22,6,1372.8,1,Regular,228.79999999999998
14435,502,1,90.42,0,At Risk,90.42
14436,99,2,271.7,1,Regular,135.85
14437,366,5,958.84,0,At Risk,191.768
14438,306,1,131.9,0,At Risk,131.9
14439,320,5,9443.04,0,At Risk,1888.6080000000002
14440,8,13,6638.7300000000005,1,Regular,510.6715384615385
14441,1,11,4611.6900000000005,1,Regular,419.2445454545455
14442,205,7,5367.02,1,Regular,766.7171428571429
14443,54,5,2386.4700000000003,1,Regular,477.29400000000004
14444,456,1,132.04,0,At Risk,132.04
14445,456,1,221.65,0,At Risk,221.65
14446,1,5,1241.31,1,Regular,248.262
14447,19,6,1711.73,1,Regular,285.28833333333336
14448,9,2,375.35,1,Regular,187.675
14449,19,8,2482.8,1,Regular,310.35
14450,181,7,1128.44,1,Regular,161.2057142857143
14451,60,12,3308.77,1,Regular,275.73083333333335
14452,11,4,665.59,1,Regular,166.3975
14453,190,1,119.93,1,Regular,119.93
14454,376,5,977.3,0,At Risk,195.45999999999998
14455,432,4,628.21,0,At Risk,157.0525
14456,5,9,3062.4,1,Regular,340.26666666666665
14457,311,1,113.64,0,At Risk,113.64
14458,381,1,237.42,0,At Risk,237.42
14459,155,2,5375.741,1,Regular,2687.8705
14460,110,9,1093.5,1,Regular,121.5
14461,148,13,6713.5,1,Regular,516.4230769230769
14462,66,12,2270.01,1,Regular,189.16750000000002
14463,98,4,786.5699999999999,1,Regular,196.64249999999998
14464,568,2,111.0,0,At Risk,55.5
14465,247,11,3946.03,1,Regular,358.73
14466,29,13,4646.9,1,Regular,357.45384615384614
14467,18,12,2220.99,1,Regular,185.08249999999998
14468,734,1,204.24,0,At Risk,204.24
14469,416,4,2112.21,0,At Risk,528.0525
14470,12,3,712.04,1,Regular,237.34666666666666
14471,591,2,400.95,0,At Risk,200.475
14472,104,9,2228.22,1,Regular,247.57999999999998
14473,74,2,234.34,1,Regular,117.17
14474,46,2,1278.08,1,Regular,639.04
14475,72,4,1151.15,1,Regular,287.7875
14476,257,1,215.7,0,At Risk,215.7
14477,20,7,1969.6,1,Regular,281.37142857142857
14478,382,4,1276.66,0,At Risk,319.165
14479,254,4,1299.11,1,Regular,324.7775
14480,11,4,1299.52,1,Regular,324.88
14481,165,5,2311.49,1,Regular,462.29799999999994
14482,18,12,4357.91,1,Regular,363.15916666666664
14483,282,2,257.1,0,At Risk,128.55
14484,50,4,1070.98,1,Regular,267.745
14485,39,1,165.75,1,Regular,165.75
14486,512,2,175.5,0,At Risk,87.75
14487,27,7,1453.61,1,Regular,207.6585714285714
14488,68,1,1064.28,1,Regular,1064.28
14489,207,4,1574.93,1,Regular,393.7325
14490,406,2,1273.47,0,At Risk,636.735
14491,175,2,468.13,1,Regular,234.065
14492,430,7,1921.91,0,At Risk,274.55857142857144
14493,7,10,5130.15,1,Regular,513.015
14494,26,3,401.46,1,Regular,133.82
14495,51,3,174.8,1,Regular,58.26666666666667
14496,312,7,2668.23,0,At Risk,381.17571428571426
14497,309,2,697.0600000000001,0,At Risk,348.53000000000003
14498,43,10,3911.27,1,Regular,391.127
14499,26,7,2138.9700000000003,1,Regular,305.56714285714287
14500,88,3,356.85,1,Regular,118.95
14501,184,2,251.21,1,Regular,125.605
14502,20,11,2470.67,1,Regular,224.60636363636365
14503,3,6,3543.26,1,Regular,590.5433333333334
14504,47,4,673.26,1,Regular,168.315
14505,17,19,12001.84,1,Regular,631.6757894736842
14506,17,7,3290.67,1,Regular,470.0957142857143
14507,24,11,3284.4300000000003,1,Regular,298.5845454545455
14508,22,5,874.9399999999999,1,Regular,174.988
14509,534,1,110.95,0,At Risk,110.95
14510,376,3,1007.28,0,At Risk,335.76
14511,11,5,1314.81,1,Regular,262.962
14512,188,7,1223.47,1,Regular,174.78142857142856
14513,101,6,788.01,1,Regular,131.335
14514,61,9,4598.9800000000005,1,Regular,510.99777777777786
14515,18,12,3749.26,1,Regular,312.43833333333333
14516,516,1,163.92,0,At Risk,163.92
14517,33,2,330.45,1,Regular,165.225
14518,64,1,174.37,1,Regular,174.37
14519,684,2,206.09,0,At Risk,103.045
14520,2,2,270.6,1,Regular,135.3
14521,491,1,199.45,0,At Risk,199.45
14522,24,8,1758.62,1,Regular,219.8275
14523,108,1,241.09,1,Regular,241.09
14524,32,13,2933.71,1,Regular,225.67000000000002
14525,20,17,8240.64,1,Regular,484.74352941176465
14526,389,1,262.4,0,At Risk,262.4
14527,3,122,27792.3,2,VIP,227.80573770491802
14528,37,1,364.22,1,Regular,364.22
14529,60,3,620.04,1,Regular,206.67999999999998
14530,26,16,6197.4,1,Regular,387.3375
14531,480,1,376.34,0,At Risk,376.34
14532,236,11,3859.18,1,Regular,350.83454545454543
14533,25,11,3466.37,1,Regular,315.12454545454545
14534,3,26,6271.11,1,Regular,241.19653846153844
14535,60,9,6030.7300000000005,1,Regular,670.0811111111111
14536,260,1,171.8,0,At Risk,171.8
14537,58,2,641.4,1,Regular,320.7
14538,65,5,1370.84,1,Regular,274.168
14539,16,2,537.48,1,Regular,268.74
14540,10,11,3795.34,1,Regular,345.0309090909091
14541,59,14,2499.68,1,Regular,178.54857142857142
14542,186,1,103.25,1,Regular,103.25
14543,29,39,14906.77,1,Regular,382.22487179487183
14544,24,3,2982.43,1,Regular,994.1433333333333
14545,674,1,349.25,0,At Risk,349.25
14546,5,11,5197.9,1,Regular,472.5363636363636
14547,4,8,4007.54,1,Regular,500.9425
14548,151,9,2627.49,1,Regular,291.9433333333333
14549,311,4,916.55,0,At Risk,229.1375
14550,11,4,1353.31,1,Regular,338.3275
14551,18,7,880.04,1,Regular,125.72
14552,152,3,511.28,1,Regular,170.42666666666665
14553,19,9,1841.54,1,Regular,204.61555555555555
14554,10,4,2381.04,1,Regular,595.26
14555,57,6,2315.63,1,Regular,385.93833333333333
14556,596,3,835.34,0,At Risk,278.44666666666666
14557,85,1,788.38,1,Regular,788.38
14558,654,3,655.5,0,At Risk,218.5
14559,390,1,75.6,0,At Risk,75.6
14560,7,44,6114.03,1,Regular,138.95522727272726
14561,76,3,1080.76,1,Regular,360.25333333333333
14562,4,26,6729.400000000001,1,Regular,258.82307692307694
14563,510,2,679.44,0,At Risk,339.72
14564,435,2,2605.62,0,At Risk,1302.81
14565,96,5,3859.22,1,Regular,771.8439999999999
14566,111,4,4092.0,1,Regular,1023.0
14567,57,2,1530.36,1,Regular,765.18
14568,435,1,919.7,0,At Risk,919.7
14569,1,4,598.98,1,Regular,149.745
14570,281,3,613.75,0,At Risk,204.58333333333334
14571,425,1,161.65,0,At Risk,161.65
14572,3,11,5615.18,1,Regular,510.4709090909091
14573,180,13,2621.42,1,Regular,201.64769230769232
14574,733,1,143.70000000000002,0,At Risk,143.70000000000002
14575,488,1,460.71,0,At Risk,460.71
14576,372,1,70.80000000000001,0,At Risk,70.80000000000001
14577,13,7,1374.25,1,Regular,196.32142857142858
14578,3,1,168.63,1,Regular,168.63
14579,432,1,105.56,0,At Risk,105.56
14580,518,1,14.85,0,At Risk,14.85
14581,17,2,433.8,1,Regular,216.9
14582,41,1,114.11,1,Regular,114.11
14583,6,8,1781.03,1,Regular,222.62875
14584,169,8,1747.91,1,Regular,218.48875
14585,50,5,1143.27,1,Regular,228.654
14586,277,1,237.36,0,At Risk,237.36
14587,19,9,1601.14,1,Regular,177.90444444444447
14588,578,1,135.39,0,At Risk,135.39
14589,372,1,79.5,0,At Risk,79.5
14590,425,20,3006.62,0,At Risk,150.331
14591,15,4,1447.14,1,Regular,361.785
14592,35,3,570.46,1,Regular,190.15333333333334
14593,22,12,3712.01,1,Regular,309.3341666666667
14594,7,2,634.83,1,Regular,317.415
14595,20,8,2164.45,1,Regular,270.55625
14596,627,1,229.47,0,At Risk,229.47
14597,11,6,2201.54,1,Regular,366.92333333333335
14598,44,2,384.04,1,Regular,192.02
14599,390,2,474.54,0,At Risk,237.27
14600,306,2,865.17,0,At Risk,432.585
14601,11,1,213.96,1,Regular,213.96
14602,656,1,205.36,0,At Risk,205.36
14603,275,1,660.0,0,At Risk,660.0
14604,633,1,143.86,0,At Risk,143.86
14605,374,4,937.16,0,At Risk,234.29
14606,1,192,30861.06,2,VIP,160.7346875
14607,16,22,24137.63,1,Regular,1097.165
14608,4,11,3352.94,1,Regular,304.8127272727273
14609,72,10,1486.2,1,Regular,148.62
14610,396,2,24.35,0,At Risk,12.175
14611,444,2,604.33,0,At Risk,302.165
14612,415,1,877.7,0,At Risk,877.7
14613,680,1,76.32000000000001,0,At Risk,76.32000000000001
14614,386,1,295.13,0,At Risk,295.13
14615,394,5,951.76,0,At Risk,190.352
14616,243,5,527.78,1,Regular,105.556
14617,403,2,190.47,0,At Risk,95.235
14618,9,7,1342.32,1,Regular,191.76
14619,246,2,1291.24,1,Regular,645.62
14620,206,2,412.78,1,Regular,206.39
14621,1,9,3000.57,1,Regular,333.3966666666667
14622,185,1,320.58000000000004,1,Regular,320.58000000000004
14623,32,10,2059.58,1,Regular,205.958
14624,57,6,814.07,1,Regular,135.67833333333334
14625,196,11,4497.88,1,Regular,408.89818181818185
14626,24,11,5410.92,1,Regular,491.9018181818182
14627,379,1,462.75,0,At Risk,462.75
14628,91,5,1998.0,1,Regular,399.6
14629,4,2,959.01,1,Regular,479.505
14630,484,1,338.65,0,At Risk,338.65
14631,51,6,2025.69,1,Regular,337.615
14632,263,1,114.56,0,At Risk,114.56
14633,266,1,344.90000000000003,0,At Risk,344.90000000000003
14634,438,4,2124.46,0,At Risk,531.115
14635,454,1,215.22,0,At Risk,215.22
14636,36,2,609.85,1,Regular,304.925
14637,677,1,106.68,0,At Risk,106.68
14638,51,1,443.6,1,Regular,443.6
14639,52,9,4978.96,1,Regular,553.2177777777778
14640,24,10,3667.06,1,Regular,366.706
14641,22,1,110.46,1,Regular,110.46
14642,59,1,96.12,1,Regular,96.12
14643,170,5,1679.89,1,Regular,335.978
14644,68,7,2247.72,1,Regular,321.1028571428571
14645,157,3,876.89,1,Regular,292.2966666666667
14646,2,151,528602.52,3,Key Accounts (Wholesale/Bulk),3500.678940397351
14647,201,2,519.97,1,Regular,259.985
14648,416,15,4546.86,0,At Risk,303.12399999999997
14649,5,9,3775.31,1,Regular,419.4788888888889
14650,589,1,62.5,0,At Risk,62.5
14651,67,9,2034.12,1,Regular,226.01333333333332
14652,77,1,114.18,1,Regular,114.18
14653,1,12,3614.54,1,Regular,301.21166666666664
14654,738,1,246.86,0,At Risk,246.86
14655,8,7,3878.51,1,Regular,554.0728571428572
14656,169,5,814.65,1,Regular,162.93
14657,18,6,1460.87,1,Regular,243.47833333333332
14658,5,2,247.15,1,Regular,123.575
14659,9,9,2529.93,1,Regular,281.1033333333333
14660,87,2,285.74,1,Regular,142.87
14661,27,1,107.95,1,Regular,107.95
14662,29,7,1416.33,1,Regular,202.33285714285714
14663,430,2,490.6,0,At Risk,245.3
14664,20,2,637.89,1,Regular,318.945
14665,61,7,2749.65,1,Regular,392.8071428571429
14666,24,1,195.25,1,Regular,195.25
14667,11,54,21927.14,1,Regular,406.0581481481481
14668,445,1,111.63,0,At Risk,111.63
14669,242,7,3243.93,1,Regular,463.4185714285714
14670,280,3,602.0,0,At Risk,200.66666666666666
14671,549,2,1127.45,0,At Risk,563.725
14672,235,4,1113.14,1,Regular,278.285
14673,3,7,3410.81,1,Regular,487.25857142857143
14674,509,1,173.66,0,At Risk,173.66
14675,16,2,1066.9,1,Regular,533.45
14676,31,12,8356.79,1,Regular,696.3991666666667
14677,593,1,184.91,0,At Risk,184.91
14678,579,1,403.39,0,At Risk,403.39
14679,382,3,1289.44,0,At Risk,429.81333333333333
14680,25,58,57412.77,2,VIP,989.8753448275861
14681,71,6,875.1500000000001,1,Regular,145.85833333333335
14682,188,6,1514.81,1,Regular,252.46833333333333
14683,588,1,146.56,0,At Risk,146.56
14684,26,6,1468.55,1,Regular,244.75833333333333
14685,576,8,4619.79,0,At Risk,577.47375
14686,414,5,885.83,0,At Risk,177.166
14687,107,3,1402.06,1,Regular,467.3533333333333
14688,8,28,7713.57,1,Regular,275.48464285714283
14689,209,1,112.8,1,Regular,112.8
14690,44,4,794.33,1,Regular,198.5825
14691,31,5,2114.33,1,Regular,422.866
14692,137,12,1745.09,1,Regular,145.42416666666665
14693,265,7,1165.36,1,Regular,166.48
14694,617,1,244.31,0,At Risk,244.31
14695,519,3,1620.07,0,At Risk,540.0233333333333
14696,4,8,2767.9,1,Regular,345.9875
14697,218,2,188.61,1,Regular,94.305
14698,2,5,1250.76,1,Regular,250.152
14699,214,4,702.6,1,Regular,175.65
14700,32,5,3116.26,1,Regular,623.2520000000001
14701,11,15,4562.09,1,Regular,304.13933333333335
14702,1,29,6754.22,1,Regular,232.90413793103448
14703,15,1,318.17,1,Regular,318.17
14704,11,11,1813.57,1,Regular,164.87
14705,199,1,179.0,1,Regular,179.0
14706,619,1,390.69,0,At Risk,390.69
14707,436,2,139.2,0,At Risk,69.6
14708,3,5,2212.28,1,Regular,442.456
14709,15,25,8886.33,1,Regular,355.4532
14710,14,13,1922.59,1,Regular,147.89153846153846
14711,10,11,2868.8,1,Regular,260.8
14712,29,4,1328.0700000000002,1,Regular,332.01750000000004
14713,9,21,5418.87,1,Regular,258.0414285714286
14714,24,4,906.24,1,Regular,226.56
14715,25,8,1840.45,1,Regular,230.05625
14716,43,3,565.45,1,Regular,188.48333333333335
14717,733,1,81.3,0,At Risk,81.3
14718,410,1,226.42,0,At Risk,226.42
14719,2,5,1602.13,1,Regular,320.42600000000004
14720,6,3,663.81,1,Regular,221.26999999999998
14721,379,1,115.77,0,At Risk,115.77
14722,147,3,513.37,1,Regular,171.12333333333333
14723,10,11,2093.06,1,Regular,190.27818181818182
14724,590,1,345.25,0,At Risk,345.25
14725,25,4,1315.24,1,Regular,328.81
14726,655,1,124.75,0,At Risk,124.75
14727,274,3,467.93,0,At Risk,155.97666666666666
14728,413,1,190.58,0,At Risk,190.58
14729,374,3,907.38,0,At Risk,302.46
14730,1,8,2005.06,1,Regular,250.6325
14731,47,3,380.02,1,Regular,126.67333333333333
14732,8,19,5517.07,1,Regular,290.3721052631579
14733,16,15,16184.97,1,Regular,1078.998
14734,426,4,1056.42,0,At Risk,264.105
14735,4,56,12240.16,1,Regular,218.5742857142857
14736,485,2,401.08,0,At Risk,200.54
14737,4,4,3554.17,1,Regular,888.5425
14738,43,9,1821.9,1,Regular,202.43333333333334
14739,4,25,12287.5,1,Regular,491.5
14740,197,11,4161.06,1,Regular,378.27818181818185
14741,12,7,1897.59,1,Regular,271.0842857142857
14742,435,1,579.85,0,At Risk,579.85
14743,593,1,50.48,0,At Risk,50.48
14744,16,14,3885.08,1,Regular,277.5057142857143
14745,113,12,2571.81,1,Regular,214.3175
14746,406,4,593.5,0,At Risk,148.375
14747,249,1,328.2,1,Regular,328.2
14748,29,10,3152.32,1,Regular,315.232
14749,480,1,310.15,0,At Risk,310.15
14750,736,1,112.03,0,At Risk,112.03
14751,684,2,126.45,0,At Risk,63.225
14752,44,1,389.64,1,Regular,389.64
14753,87,2,869.51,1,Regular,434.755
14754,45,6,1550.48,1,Regular,258.41333333333336
14755,10,25,9972.55,1,Regular,398.902
14756,15,3,2653.76,1,Regular,884.5866666666667
14757,75,1,420.5,1,Regular,420.5
14758,145,7,2864.9700000000003,1,Regular,409.2814285714286
14759,5,3,1625.97,1,Regular,541.99
14760,297,1,89.2,0,At Risk,89.2
14761,59,3,447.92,1,Regular,149.30666666666667
14762,264,2,417.57,0,At Risk,208.785
14764,47,1,278.3,1,Regular,278.3
14765,29,3,254.11,1,Regular,84.70333333333333
14766,8,11,6556.13,1,Regular,596.0118181818182
14767,474,1,382.81,0,At Risk,382.81
14768,17,2,192.6,1,Regular,96.3
14769,3,17,15771.88,1,Regular,927.7576470588235
14770,232,8,3637.64,1,Regular,454.705
14771,621,2,594.62,0,At Risk,297.31
14772,112,1,139.26,1,Regular,139.26
14773,593,1,140.55,0,At Risk,140.55
14774,529,1,241.45,0,At Risk,241.45
14775,58,3,1418.46,1,Regular,472.82
14776,51,15,3708.3,1,Regular,247.22
14777,404,1,307.56,0,At Risk,307.56
14778,127,2,730.86,1,Regular,365.43
14779,281,3,386.15,0,At Risk,128.71666666666667
14780,55,2,447.68,1,Regular,223.84
14782,320,1,200.1,0,At Risk,200.1
14783,659,1,307.3,0,At Risk,307.3
14784,26,3,449.93,1,Regular,149.97666666666666
14785,10,2,77.4,1,Regular,38.7
14786,550,1,90.96,0,At Risk,90.96
14787,471,1,110.65,0,At Risk,110.65
14788,7,3,1156.32,1,Regular,385.44
14789,29,1,197.64,1,Regular,197.64
14790,17,10,2526.62,1,Regular,252.66199999999998
14791,607,1,303.63,0,At Risk,303.63
14792,64,1,6.2,1,Regular,6.2
14793,21,2,625.9,1,Regular,312.95
14794,3,10,1953.9,1,Regular,195.39000000000001
14795,166,1,131.45000000000002,1,Regular,131.45000000000002
14796,1,27,10889.64,1,Regular,403.32
14797,507,1,300.31,0,At Risk,300.31
14798,53,8,724.31,1,Regular,90.53875
14799,51,2,338.15000000000003,1,Regular,169.07500000000002
14800,48,17,7774.32,1,Regular,457.3129411764706
14801,61,1,193.14,1,Regular,193.14
14802,438,2,1502.98,0,At Risk,751.49
14803,162,3,845.5500000000001,1,Regular,281.85
14804,9,1,353.27,1,Regular,353.27
14805,15,7,1104.64,1,Regular,157.8057142857143
14806,75,2,303.43,1,Regular,151.715
14807,391,2,519.29,0,At Risk,259.645
14808,40,8,2741.17,1,Regular,342.64625
14809,621,2,686.76,0,At Risk,343.38
14810,41,13,2537.02,1,Regular,195.1553846153846
14811,387,1,170.5,0,At Risk,170.5
14812,599,1,185.8,0,At Risk,185.8
14813,370,4,1090.87,0,At Risk,272.7175
14814,581,1,160.46,0,At Risk,160.46
14815,37,2,778.5,1,Regular,389.25
14816,197,1,271.85,1,Regular,271.85
14817,200,7,3959.86,1,Regular,565.6942857142857
14818,74,6,1170.41,1,Regular,195.06833333333336
14819,64,4,470.16,1,Regular,117.54
14820,21,9,1274.76,1,Regular,141.64
14821,367,7,1286.45,0,At Risk,183.77857142857144
14822,485,1,157.7,0,At Risk,157.7
14823,180,3,321.43,1,Regular,107.14333333333333
14824,10,10,4022.91,1,Regular,402.291
14825,4,24,4925.08,1,Regular,205.21166666666667
14826,582,2,385.2,0,At Risk,192.6
14828,197,13,9839.46,1,Regular,756.8815384615384
14829,29,7,1692.84,1,Regular,241.8342857142857
14830,53,1,197.13,1,Regular,197.13
14831,680,3,1676.57,0,At Risk,558.8566666666667
14832,630,1,322.69,0,At Risk,322.69
14833,499,1,94.8,0,At Risk,94.8
14834,18,7,2206.16,1,Regular,315.1657142857143
14835,529,2,297.0,0,At Risk,148.5
14836,10,3,102.45,1,Regular,34.15
14837,90,9,3460.32,1,Regular,384.48
14838,423,2,773.6700000000001,0,At Risk,386.83500000000004
14839,418,3,915.28,0,At Risk,305.0933333333333
14840,268,2,362.71,0,At Risk,181.355
14841,53,14,7163.0,1,Regular,511.64285714285717
14842,44,4,2824.69,1,Regular,706.1725
14843,437,1,211.8,0,At Risk,211.8
14844,64,10,6702.43,1,Regular,670.243
14845,600,1,150.0,0,At Risk,150.0
14846,427,1,437.4,0,At Risk,437.4
14847,149,3,1348.95,1,Regular,449.65000000000003
14848,405,1,310.56,0,At Risk,310.56
14849,22,43,15763.45,1,Regular,366.59186046511627
14850,312,7,1794.01,0,At Risk,256.28714285714284
14851,23,3,829.41,1,Regular,276.46999999999997
14852,58,18,6147.18,1,Regular,341.51
14853,24,5,1376.87,1,Regular,275.37399999999997
14854,78,11,4322.86,1,Regular,392.9872727272727
14855,119,7,6520.3,1,Regular,931.4714285714286
14856,36,3,1311.38,1,Regular,437.1266666666667
14857,60,7,3651.851,1,Regular,521.693
14858,506,1,180.75,0,At Risk,180.75
14859,13,5,1705.64,1,Regular,341.12800000000004
14860,19,1,170.32,1,Regular,170.32
14861,52,10,1380.73,1,Regular,138.073
